Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-04-13,315.94,320.9,313.75,320.65,320.65,1839000,318.7,1.9499817,3290200,-1451200,316.918,311.51,5.408002,316.14822,312.0,310.518,1.4820007,313.54822,308.349,309.0915,-0.7425003,314.9946,55.949295,1519600,9.209499,4.845832,-4.4262314,-4.1328425,-7.253354,3.1205118,98.031494,71.68777,70.37334,17.11143,308.349,329.01794,287.68005,14.820007,0.1,0.3,13.0,0.6,45.7
2020-04-14,328.77,342.1,328.47,340.77,340.77,3858900,320.65,20.119995,1839000,2019900,321.246,316.918,4.3279967,324.35547,314.238,312.0,2.2379975,318.49765,311.086,308.349,2.7369995,317.45163,57.112526,5378500,6.7809305,7.029107,19.13785,-1.6432846,-6.13134,4.488055,95.7521,83.365364,196.82396,16.829287,311.086,333.7152,288.4568,22.379974,0.1,0.3,13.0,0.6,45.7
2020-04-15,335.34,339.22,329.65,332.55,332.55,2818600,340.77,-8.220001,3858900,-1040300,325.97,321.246,4.723999,327.08698,315.669,314.238,1.4309998,321.0526,312.123,311.086,1.0369995,318.89075,61.262848,2559900,7.6457434,4.496606,6.6514835,-0.32728654,-4.970529,4.6432424,66.31387,86.69916,135.0797,16.229288,312.123,336.70822,287.53778,14.309998,0.1,0.3,13.0,0.6,45.7
2020-04-16,339.71,345.52,336.04,342.7,342.7,3918600,332.55,10.150024,2818600,1100000,331.074,325.97,5.104004,332.29132,319.818,315.669,4.149002,324.98853,314.5275,312.123,2.4045014,321.15997,60.459503,6478500,8.045911,13.77445,16.323284,1.5141852,-3.6735861,5.1877713,83.46053,81.84217,134.58879,15.817145,314.5275,341.2174,287.8376,41.49002,0.1,0.3,13.0,0.6,45.7
2020-04-17,350.09,350.38,340.5,344.11,344.11,3342400,342.7,1.4099731,3918600,-576200,336.156,331.074,5.0819945,336.23087,323.833,319.818,4.0149994,328.46515,316.35748,314.5275,1.8299987,323.34717,61.01132,9820900,7.9730067,13.208973,11.902043,3.0517006,-2.3285286,5.380229,69.7539,73.1761,112.25876,14.948573,316.35748,345.8892,286.8258,40.149994,0.1,0.3,13.0,0.6,45.7
2020-04-20,340.79,348.5,338.75,344.88,344.88,2772000,344.11,0.77001953,3342400,-570400,341.00198,336.156,4.846002,339.11392,328.96,323.833,5.127002,331.44968,318.8345,316.35748,2.4770005,325.39917,71.57395,12592900,7.5565295,17.461946,16.773891,4.282696,-1.0062836,5.2889795,61.645737,71.620056,86.903755,14.420715,318.8345,349.24106,288.42792,51.27002,0.1,0.3,13.0,0.6,45.7
2020-04-21,340.9,342.76,325.21,328.99,328.99,3548200,344.88,-15.890015,2772000,776200,338.646,341.00198,-2.3559997,335.7393,329.94598,328.96,0.9859985,331.00244,319.9205,318.8345,1.0860001,325.74133,60.94446,9044700,-3.4568768,3.0896454,7.068702,3.9343727,-0.018152377,3.952525,15.017865,48.805836,15.400009,14.850717,319.9205,350.1389,289.70212,9.859985,0.1,0.3,13.0,0.6,45.7
2020-04-22,337.41,339.38,332.8,336.77,336.77,2231500,328.99,7.779999,3548200,-1316700,339.49,338.646,0.8440002,336.08286,332.72998,329.94598,2.7839997,332.0511,321.259,319.9205,1.3384994,326.7922,69.30577,11276200,1.2689825,9.011749,8.63548,4.2355886,0.8325958,3.4029925,49.635006,42.099537,31.374268,14.170005,321.259,351.9943,290.5237,27.839996,0.1,0.3,13.0,0.6,45.7
2020-04-23,338.9,341.75,334.8,335.37,335.37,2120300,336.77,-1.3999939,2231500,-111200,338.024,339.49,-1.4660034,335.84525,334.549,332.72998,1.8190002,332.65454,322.732,321.259,1.4729996,327.6095,59.263054,9155900,-2.138902,5.734915,9.6302805,4.3118844,1.5284535,2.7834308,57.891697,40.84819,28.536879,13.715005,322.732,353.19254,292.27145,18.190002,0.1,0.3,13.0,0.6,45.7
2020-04-24,338.0,344.7,333.5,344.1,344.1,2143900,335.37,8.730011,2120300,23600,338.022,338.024,-0.0019958497,338.59683,337.089,334.549,2.5399995,334.73553,323.8035,322.732,1.0714996,329.18066,70.402596,11299800,-0.002900017,7.9698753,6.6414576,5.017314,2.2262256,2.791088,94.95794,67.49488,53.295933,13.4971485,323.8035,355.72736,291.87964,25.399994,0.1,0.3,13.0,0.6,45.7
2020-04-27,348.8,349.96,345.12,348.5,348.5,2375200,344.1,4.399994,2143900,231300,338.746,338.022,0.723999,341.8979,339.874,337.089,2.7850006,337.23816,325.937,323.8035,2.1335006,331.02127,69.0187,13675000,1.049639,8.685485,13.952201,5.8630385,2.9535882,2.9094503,91.13006,81.32657,130.49644,11.994288,325.937,358.50018,293.3738,27.850006,0.1,0.3,13.0,0.6,45.7
